"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","Class"
"29661",35,"management","divorced","tertiary","no",771,"yes","yes","cellular",19,"nov",110,1,93,5,"failure",0
"29662",32,"technician","single","tertiary","no",741,"yes","no","cellular",11,"aug",238,1,-1,0,"unknown",0
"29663",58,"management","divorced","unknown","no",2986,"no","no","cellular",16,"sep",414,1,91,5,"other",1
"29664",36,"technician","single","secondary","no",317,"yes","no","cellular",30,"jan",198,2,266,2,"failure",0
"29665",24,"blue-collar","single","secondary","no",0,"yes","no","unknown",19,"may",202,1,-1,0,"unknown",0
"29666",27,"management","married","tertiary","no",54,"yes","yes","cellular",7,"jul",72,1,-1,0,"unknown",0
"29667",44,"technician","single","tertiary","no",2033,"no","no","cellular",3,"sep",444,1,99,1,"failure",1
"29668",31,"technician","single","tertiary","no",4561,"yes","no","cellular",15,"may",301,1,274,2,"failure",0
"29669",59,"retired","divorced","secondary","no",0,"no","no","unknown",20,"jun",13,5,-1,0,"unknown",0
"29670",29,"housemaid","married","secondary","no",1082,"no","yes","cellular",30,"jul",77,4,-1,0,"unknown",0
"29671",34,"technician","married","secondary","no",1254,"no","no","cellular",6,"may",77,3,-1,0,"unknown",0
"29672",30,"blue-collar","single","secondary","no",239,"yes","no","unknown",23,"may",785,1,-1,0,"unknown",1
"29673",32,"services","single","secondary","no",1364,"yes","yes","unknown",17,"jun",85,5,-1,0,"unknown",0
"29674",30,"blue-collar","married","primary","no",135,"yes","no","telephone",17,"jul",268,5,-1,0,"unknown",0
"29675",48,"technician","married","tertiary","no",648,"no","no","cellular",14,"aug",85,2,-1,0,"unknown",0
"29676",31,"technician","single","secondary","no",1186,"yes","no","cellular",19,"nov",174,1,180,1,"failure",0
"29677",32,"blue-collar","married","primary","no",187,"no","no","cellular",20,"nov",485,1,134,1,"failure",0
"29678",33,"technician","divorced","secondary","no",273,"yes","no","cellular",17,"apr",181,1,317,1,"failure",0
"29679",31,"student","single","secondary","no",1776,"no","no","cellular",15,"jun",220,1,207,1,"other",1
"29680",57,"technician","married","secondary","no",0,"no","no","unknown",20,"jun",45,4,-1,0,"unknown",0
"29681",40,"blue-collar","divorced","secondary","no",0,"yes","no","cellular",15,"may",21,2,-1,0,"unknown",0
"29682",42,"services","single","secondary","no",3403,"yes","no","cellular",7,"aug",215,1,99,1,"failure",1
"29683",31,"technician","married","secondary","yes",-367,"yes","no","cellular",18,"jul",474,2,-1,0,"unknown",1
"29684",45,"technician","married","tertiary","no",3168,"no","no","cellular",8,"aug",109,2,-1,0,"unknown",0
"29685",58,"blue-collar","divorced","secondary","no",1103,"yes","no","cellular",2,"feb",226,1,202,4,"failure",0
"29686",57,"technician","married","primary","no",592,"no","yes","telephone",14,"dec",88,6,193,5,"other",0
"29687",60,"housemaid","married","primary","no",211,"no","no","cellular",26,"feb",480,2,189,1,"failure",0
"29688",47,"management","married","tertiary","no",1105,"no","no","unknown",20,"jun",180,6,-1,0,"unknown",0
"29689",35,"entrepreneur","married","tertiary","no",542,"yes","yes","unknown",27,"may",591,5,-1,0,"unknown",0
"29690",50,"admin.","divorced","secondary","no",124,"yes","yes","cellular",14,"may",367,2,289,19,"failure",0
"29691",53,"technician","married","secondary","no",2818,"yes","no","cellular",19,"nov",131,1,126,7,"failure",0
"29692",25,"technician","single","secondary","no",102,"no","yes","cellular",8,"jul",574,2,-1,0,"unknown",1
"29693",56,"retired","single","primary","no",223,"yes","no","unknown",7,"may",97,1,-1,0,"unknown",0
"29694",45,"blue-collar","single","primary","no",847,"no","no","cellular",31,"jul",294,3,-1,0,"unknown",0
"29695",40,"blue-collar","married","secondary","no",5880,"yes","no","unknown",26,"may",125,6,-1,0,"unknown",0
"29696",26,"services","single","tertiary","no",0,"no","yes","telephone",1,"jul",261,4,-1,0,"unknown",1
"29697",31,"services","married","secondary","no",71,"yes","no","cellular",17,"jul",740,2,-1,0,"unknown",0
"29698",31,"blue-collar","married","secondary","no",212,"yes","yes","cellular",17,"jul",143,2,-1,0,"unknown",0
"29699",56,"housemaid","divorced","primary","yes",1238,"no","no","unknown",5,"jun",1558,1,-1,0,"unknown",1
"29700",30,"admin.","single","secondary","no",255,"no","no","cellular",27,"jan",143,1,-1,0,"unknown",1
"29701",34,"technician","married","secondary","no",1,"no","no","cellular",22,"jul",344,3,-1,0,"unknown",0
"29702",24,"student","single","secondary","no",1957,"no","no","cellular",4,"jun",113,1,-1,0,"unknown",0
"29703",46,"management","married","primary","no",589,"no","no","cellular",29,"jan",200,2,-1,0,"unknown",0
"29704",47,"blue-collar","married","secondary","no",863,"yes","no","unknown",19,"may",943,2,-1,0,"unknown",1
"29705",36,"admin.","divorced","secondary","no",592,"no","no","cellular",14,"jan",96,7,93,7,"success",0
"29706",26,"blue-collar","married","secondary","no",0,"yes","no","telephone",23,"jul",157,4,-1,0,"unknown",0
"29707",53,"retired","married","secondary","no",1139,"yes","no","unknown",16,"may",107,6,-1,0,"unknown",0
"29708",26,"student","single","unknown","no",-41,"yes","no","unknown",8,"may",229,2,-1,0,"unknown",0
"29709",35,"admin.","divorced","secondary","no",-101,"yes","yes","cellular",6,"may",128,1,-1,0,"unknown",0
"29710",34,"self-employed","divorced","tertiary","no",5722,"yes","no","cellular",18,"nov",157,2,-1,0,"unknown",0
"29711",53,"entrepreneur","married","tertiary","no",2884,"yes","no","unknown",16,"may",165,4,-1,0,"unknown",0
"29712",31,"management","single","tertiary","no",816,"yes","no","cellular",16,"apr",339,1,-1,0,"unknown",0
"29713",52,"management","married","tertiary","no",3732,"no","no","telephone",18,"aug",212,2,-1,0,"unknown",0
"29714",39,"management","married","tertiary","no",20932,"no","no","cellular",21,"nov",127,2,-1,0,"unknown",0
"29715",31,"management","married","tertiary","no",163,"yes","yes","telephone",10,"nov",107,1,-1,0,"unknown",0
"29716",48,"blue-collar","married","primary","no",343,"no","no","unknown",19,"jun",136,1,-1,0,"unknown",0
"29717",40,"entrepreneur","single","secondary","no",943,"yes","no","cellular",4,"feb",179,3,-1,0,"unknown",0
"29718",39,"management","married","secondary","no",13578,"yes","no","cellular",21,"nov",185,2,-1,0,"unknown",0
"29719",33,"management","single","tertiary","no",6807,"no","no","cellular",20,"apr",163,1,-1,0,"unknown",1
"29720",37,"entrepreneur","married","tertiary","no",298,"no","no","cellular",27,"aug",183,5,-1,0,"unknown",0
"29721",26,"management","married","tertiary","no",5,"yes","no","cellular",11,"may",251,1,304,2,"other",0
"29722",41,"management","married","tertiary","no",13874,"no","no","cellular",5,"feb",255,1,234,2,"other",0
"29723",40,"admin.","married","secondary","no",0,"yes","yes","cellular",17,"nov",57,1,-1,0,"unknown",0
"29724",49,"management","married","tertiary","no",234,"no","no","cellular",22,"aug",55,6,-1,0,"unknown",0
"29725",42,"technician","single","secondary","no",-853,"yes","no","cellular",11,"may",189,1,-1,0,"unknown",0
"29726",28,"housemaid","single","tertiary","no",19,"no","no","cellular",17,"apr",149,1,-1,0,"unknown",1
"29727",40,"admin.","married","secondary","no",767,"yes","no","cellular",6,"feb",168,1,-1,0,"unknown",0
"29728",29,"unemployed","single","secondary","no",25,"no","no","cellular",14,"apr",207,2,-1,0,"unknown",1
"29729",51,"blue-collar","married","primary","no",1016,"yes","no","cellular",20,"apr",78,1,-1,0,"unknown",0
"29730",49,"services","married","secondary","no",314,"no","no","cellular",20,"aug",30,2,-1,0,"unknown",0
"29731",29,"admin.","single","unknown","no",2083,"yes","no","unknown",3,"jun",94,2,-1,0,"unknown",0
"29732",39,"entrepreneur","married","primary","no",3373,"yes","no","cellular",19,"nov",419,5,-1,0,"unknown",0
"29733",30,"student","single","tertiary","no",228,"yes","no","cellular",13,"may",314,2,-1,0,"unknown",1
"29734",44,"unemployed","divorced","secondary","no",2108,"yes","no","cellular",13,"may",152,2,369,1,"other",0
"29735",59,"blue-collar","married","secondary","no",0,"yes","no","unknown",5,"may",226,1,-1,0,"unknown",0
"29736",43,"services","married","secondary","no",3608,"yes","no","unknown",16,"may",165,6,-1,0,"unknown",0
"29737",27,"student","single","secondary","no",833,"no","no","telephone",25,"jun",359,5,-1,0,"unknown",0
"29738",48,"admin.","divorced","secondary","no",267,"no","no","unknown",8,"may",266,1,-1,0,"unknown",0
"29739",28,"management","single","tertiary","no",385,"no","yes","cellular",9,"feb",79,4,193,7,"failure",0
"29740",33,"self-employed","married","tertiary","no",631,"no","no","cellular",20,"nov",51,2,-1,0,"unknown",0
"29741",34,"technician","single","tertiary","no",6529,"no","no","cellular",14,"aug",505,2,-1,0,"unknown",1
"29742",57,"retired","married","secondary","no",191,"no","no","cellular",14,"aug",127,4,-1,0,"unknown",0
"29743",29,"blue-collar","single","unknown","no",913,"yes","no","telephone",14,"may",188,1,352,2,"failure",0
"29744",41,"blue-collar","married","primary","no",7735,"yes","no","cellular",20,"nov",220,1,190,1,"failure",0
"29745",46,"blue-collar","divorced","primary","no",-35,"yes","no","cellular",13,"may",69,1,-1,0,"unknown",0
"29746",44,"blue-collar","married","secondary","no",3224,"yes","no","unknown",30,"may",306,1,-1,0,"unknown",0
"29747",47,"blue-collar","married","unknown","no",30,"no","yes","cellular",23,"jul",498,2,-1,0,"unknown",0
"29748",79,"housemaid","married","primary","no",0,"no","no","cellular",18,"aug",90,1,-1,0,"unknown",0
"29749",35,"admin.","married","secondary","no",-87,"yes","no","unknown",3,"jun",1363,7,-1,0,"unknown",1
"29750",31,"blue-collar","married","secondary","no",1716,"yes","no","cellular",13,"apr",542,2,340,2,"other",0
"29751",38,"blue-collar","married","secondary","no",1434,"no","no","unknown",6,"jun",396,4,-1,0,"unknown",0
"29752",33,"housemaid","married","primary","no",167,"no","no","cellular",21,"aug",141,2,-1,0,"unknown",0
"29753",31,"management","married","tertiary","no",322,"yes","no","cellular",22,"jul",249,3,-1,0,"unknown",0
"29754",35,"technician","married","secondary","no",-215,"no","yes","cellular",31,"jul",57,34,-1,0,"unknown",0
"29755",55,"admin.","divorced","unknown","no",789,"yes","no","unknown",13,"may",434,2,-1,0,"unknown",0
"29756",59,"admin.","married","secondary","no",-396,"yes","no","unknown",26,"may",204,1,-1,0,"unknown",0
"29757",26,"blue-collar","married","primary","no",133,"no","yes","cellular",25,"jul",57,3,-1,0,"unknown",0
"29758",32,"blue-collar","married","primary","no",5151,"yes","yes","unknown",26,"may",185,4,-1,0,"unknown",0
"29759",45,"management","married","tertiary","no",-642,"no","no","cellular",5,"aug",124,4,-1,0,"unknown",0
"29760",43,"blue-collar","married","secondary","no",-179,"yes","no","cellular",30,"jul",335,6,-1,0,"unknown",0
"29761",22,"services","single","secondary","no",361,"no","no","telephone",7,"jun",140,4,367,2,"failure",0
"29762",55,"housemaid","married","primary","no",3680,"no","no","unknown",16,"jun",131,1,-1,0,"unknown",0
"29763",30,"technician","married","tertiary","no",91,"no","no","cellular",10,"jul",363,2,-1,0,"unknown",0
"29764",52,"blue-collar","married","secondary","no",782,"yes","yes","cellular",20,"apr",104,1,-1,0,"unknown",0
"29765",60,"retired","married","secondary","no",523,"no","no","cellular",11,"feb",467,1,182,3,"success",1
"29766",54,"services","married","secondary","no",514,"yes","no","cellular",2,"feb",109,1,186,3,"failure",0
"29767",44,"self-employed","married","unknown","no",163,"yes","no","cellular",12,"aug",44,1,100,3,"success",0
"29768",31,"management","single","tertiary","no",7554,"no","no","telephone",29,"aug",51,1,-1,0,"unknown",0
"29769",26,"services","divorced","primary","yes",2,"yes","yes","cellular",25,"jul",22,16,-1,0,"unknown",0
"29770",47,"blue-collar","married","primary","no",233,"no","no","cellular",8,"aug",293,3,-1,0,"unknown",0
"29771",34,"blue-collar","divorced","secondary","no",0,"yes","no","cellular",5,"may",150,1,-1,0,"unknown",0
"29772",39,"blue-collar","married","primary","no",-432,"yes","no","unknown",8,"may",159,3,-1,0,"unknown",0
"29773",29,"admin.","married","primary","no",624,"yes","no","unknown",12,"may",246,1,-1,0,"unknown",0
"29774",32,"technician","single","secondary","no",1732,"yes","no","cellular",14,"aug",1871,3,-1,0,"unknown",1
"29775",45,"blue-collar","single","secondary","no",3727,"no","no","cellular",6,"oct",572,1,-1,0,"unknown",0
"29776",30,"self-employed","single","secondary","no",635,"no","yes","cellular",14,"jul",209,2,-1,0,"unknown",0
"29777",27,"unknown","single","secondary","no",1187,"no","no","telephone",26,"feb",232,1,101,1,"failure",1
"29778",58,"services","divorced","secondary","no",462,"no","no","cellular",13,"nov",495,1,93,1,"success",1
"29779",22,"student","single","tertiary","no",1258,"no","no","cellular",10,"dec",182,1,156,1,"failure",0
"29780",34,"self-employed","single","tertiary","no",1943,"yes","no","cellular",16,"apr",478,2,-1,0,"unknown",0
"29781",39,"blue-collar","married","primary","no",2169,"no","no","unknown",17,"jun",170,2,-1,0,"unknown",0
"29782",49,"management","married","tertiary","no",261,"no","no","cellular",14,"jul",225,2,-1,0,"unknown",0
"29783",32,"technician","married","tertiary","no",903,"yes","no","cellular",23,"jun",181,1,320,1,"other",0
"29784",30,"technician","married","primary","no",95,"yes","no","cellular",15,"may",220,2,298,1,"failure",0
"29785",57,"retired","divorced","secondary","no",1486,"no","no","cellular",23,"jul",64,3,-1,0,"unknown",0
"29786",52,"technician","married","tertiary","no",2557,"no","no","cellular",8,"jul",340,1,156,1,"other",1
"29787",29,"services","single","secondary","no",553,"no","yes","cellular",28,"jul",60,5,-1,0,"unknown",0
"29788",55,"admin.","married","secondary","no",2430,"yes","no","cellular",7,"aug",231,2,-1,0,"unknown",0
"29789",46,"admin.","married","secondary","no",196,"yes","no","telephone",14,"may",29,2,-1,0,"unknown",0
"29790",46,"blue-collar","married","primary","no",684,"yes","no","unknown",29,"may",414,2,-1,0,"unknown",0
"29791",43,"management","married","tertiary","no",41630,"no","no","cellular",18,"aug",68,4,-1,0,"unknown",0
"29792",41,"housemaid","married","secondary","no",13,"no","no","cellular",11,"aug",155,4,-1,0,"unknown",0
"29793",57,"blue-collar","married","primary","no",42,"yes","no","unknown",21,"may",384,3,-1,0,"unknown",0
"29794",39,"technician","married","secondary","no",504,"yes","no","unknown",12,"may",495,1,-1,0,"unknown",0
"29795",32,"management","single","tertiary","no",0,"yes","no","cellular",5,"may",196,1,-1,0,"unknown",0
"29796",26,"management","single","tertiary","no",1646,"no","no","cellular",12,"apr",524,4,206,5,"success",1
"29797",40,"blue-collar","single","secondary","no",406,"no","no","cellular",17,"nov",205,2,-1,0,"unknown",0
"29798",37,"blue-collar","married","primary","no",623,"no","no","cellular",26,"mar",267,2,-1,0,"unknown",0
"29799",40,"blue-collar","married","secondary","no",271,"yes","no","unknown",29,"may",483,2,-1,0,"unknown",0
"29800",30,"technician","married","secondary","no",4733,"yes","no","unknown",21,"may",81,2,-1,0,"unknown",0
"29801",59,"retired","married","primary","no",741,"no","no","cellular",19,"nov",194,2,152,2,"failure",0
"29802",33,"services","married","secondary","no",317,"yes","no","cellular",2,"feb",141,4,201,1,"other",0
"29803",51,"blue-collar","married","secondary","no",1840,"yes","no","cellular",18,"aug",312,3,-1,0,"unknown",0
"29804",41,"management","single","tertiary","no",236,"no","no","cellular",26,"aug",72,4,-1,0,"unknown",0
"29805",35,"housemaid","married","tertiary","no",3831,"no","no","cellular",20,"nov",59,2,-1,0,"unknown",0
"29806",68,"retired","married","tertiary","no",2820,"no","no","cellular",28,"aug",109,2,-1,0,"unknown",0
"29807",27,"blue-collar","single","primary","no",540,"no","no","cellular",6,"feb",115,1,-1,0,"unknown",0
"29808",50,"self-employed","single","secondary","no",0,"yes","no","telephone",19,"nov",590,2,-1,0,"unknown",0
"29809",41,"management","married","tertiary","no",4063,"yes","no","cellular",21,"nov",110,2,-1,0,"unknown",0
"29810",34,"technician","single","tertiary","no",759,"no","no","unknown",20,"may",265,1,-1,0,"unknown",0
"29811",33,"technician","married","secondary","no",0,"yes","no","cellular",20,"apr",210,2,-1,0,"unknown",0
"29812",42,"management","married","tertiary","no",687,"no","no","cellular",11,"aug",667,2,-1,0,"unknown",0
"29813",60,"technician","single","secondary","no",12,"no","no","cellular",24,"jul",205,1,-1,0,"unknown",0
"29814",54,"management","married","tertiary","no",-547,"no","no","cellular",8,"jul",156,1,-1,0,"unknown",0
"29815",44,"management","married","tertiary","no",4087,"yes","no","unknown",19,"may",457,5,-1,0,"unknown",0
"29816",47,"admin.","divorced","secondary","no",-364,"yes","yes","unknown",9,"jun",240,2,-1,0,"unknown",0
"29817",43,"management","married","tertiary","no",344,"yes","yes","cellular",28,"jan",282,1,238,2,"failure",0
"29818",43,"self-employed","married","tertiary","no",10072,"no","no","cellular",24,"feb",145,1,100,4,"failure",0
"29819",29,"management","single","secondary","no",0,"yes","no","cellular",22,"jul",403,7,-1,0,"unknown",0
"29820",33,"admin.","married","secondary","no",105,"yes","no","unknown",26,"may",122,4,-1,0,"unknown",0
"29821",38,"services","married","secondary","no",5003,"no","no","cellular",6,"aug",275,9,-1,0,"unknown",0
"29822",25,"services","single","secondary","no",156,"yes","yes","cellular",25,"jul",602,5,-1,0,"unknown",0
"29823",26,"student","single","tertiary","no",10086,"no","no","cellular",8,"jul",475,3,78,2,"success",0
"29824",29,"management","single","secondary","no",584,"yes","no","unknown",16,"jun",541,19,-1,0,"unknown",0
"29825",38,"management","married","secondary","no",16236,"yes","no","cellular",21,"nov",139,3,-1,0,"unknown",0
"29826",54,"entrepreneur","married","secondary","no",0,"no","no","unknown",9,"jun",96,1,-1,0,"unknown",0
"29827",32,"management","single","tertiary","no",1619,"no","no","cellular",17,"mar",184,1,321,2,"success",0
"29828",25,"services","single","secondary","yes",57,"yes","yes","unknown",13,"may",190,5,-1,0,"unknown",0
"29829",51,"blue-collar","married","secondary","no",26,"yes","no","unknown",5,"may",79,1,-1,0,"unknown",0
"29830",34,"services","married","secondary","no",190,"yes","no","cellular",15,"may",121,3,-1,0,"unknown",0
"29831",52,"management","married","tertiary","no",1065,"yes","yes","unknown",30,"may",159,1,-1,0,"unknown",0
"29832",52,"management","married","secondary","no",-588,"yes","no","cellular",22,"jul",81,4,-1,0,"unknown",0
"29833",31,"technician","single","tertiary","no",699,"yes","no","cellular",15,"may",282,4,277,4,"failure",0
"29834",55,"housemaid","married","primary","no",10,"no","no","cellular",4,"feb",174,3,-1,0,"unknown",0
"29835",25,"management","married","secondary","no",2228,"yes","no","cellular",23,"jul",754,1,-1,0,"unknown",1
"29836",37,"technician","married","secondary","no",1109,"yes","no","cellular",12,"may",62,1,354,5,"failure",0
"29837",32,"services","married","tertiary","no",4908,"no","yes","cellular",13,"may",491,2,-1,0,"unknown",0
"29838",25,"student","single","unknown","no",2503,"no","no","cellular",26,"feb",100,2,-1,0,"unknown",0
"29839",29,"blue-collar","married","secondary","no",1052,"yes","no","cellular",13,"may",147,1,-1,0,"unknown",0
"29840",33,"management","married","tertiary","no",2213,"no","no","cellular",18,"feb",240,1,385,9,"failure",0
"29841",41,"technician","married","secondary","no",112,"yes","no","cellular",17,"nov",1081,1,131,1,"failure",0
"29842",38,"management","married","tertiary","no",4293,"yes","no","cellular",6,"may",92,2,250,2,"failure",0
"29843",31,"management","single","tertiary","no",10215,"no","no","cellular",22,"aug",139,2,-1,0,"unknown",0
"29844",35,"admin.","single","tertiary","no",2622,"no","no","cellular",15,"jul",374,5,-1,0,"unknown",0
"29845",32,"services","single","secondary","yes",687,"yes","no","cellular",18,"may",154,1,-1,0,"unknown",0
"29846",47,"blue-collar","divorced","primary","no",7,"no","yes","unknown",16,"jun",219,7,-1,0,"unknown",0
"29847",31,"technician","single","tertiary","no",1081,"no","no","cellular",24,"apr",202,5,261,2,"failure",1
"29848",32,"blue-collar","single","secondary","no",3036,"yes","no","cellular",31,"jul",52,5,-1,0,"unknown",0
"29849",34,"admin.","divorced","secondary","no",1268,"yes","no","cellular",15,"may",259,3,-1,0,"unknown",0
"29850",39,"management","married","tertiary","no",613,"no","no","cellular",26,"may",211,2,391,2,"success",0
"29851",36,"technician","married","tertiary","no",421,"yes","no","cellular",13,"may",793,5,-1,0,"unknown",0
"29852",46,"technician","single","secondary","yes",-1124,"yes","yes","unknown",9,"may",206,2,-1,0,"unknown",0
"29853",36,"technician","divorced","secondary","no",556,"yes","no","cellular",18,"nov",154,3,189,1,"failure",0
"29854",27,"student","single","secondary","no",106,"yes","no","telephone",10,"jul",127,1,-1,0,"unknown",0
"29855",38,"management","married","tertiary","no",89,"yes","no","cellular",14,"may",71,1,360,10,"failure",0
"29856",49,"self-employed","single","secondary","no",766,"yes","no","cellular",7,"jul",150,4,-1,0,"unknown",0
"29857",72,"retired","married","primary","no",4657,"no","no","cellular",22,"dec",305,3,309,5,"success",1
"29858",30,"admin.","single","tertiary","no",5,"no","yes","cellular",11,"jul",58,1,-1,0,"unknown",0
"29859",29,"management","married","tertiary","no",6586,"no","no","cellular",10,"jul",176,1,-1,0,"unknown",0
"29860",39,"technician","married","secondary","no",694,"yes","no","cellular",23,"jul",413,5,-1,0,"unknown",0
"29861",31,"admin.","married","secondary","no",377,"no","no","cellular",31,"jul",384,4,-1,0,"unknown",0
"29862",35,"technician","married","secondary","no",327,"yes","no","cellular",13,"apr",537,3,-1,0,"unknown",0
"29863",48,"blue-collar","single","secondary","no",-367,"yes","no","cellular",10,"jul",281,1,-1,0,"unknown",0
"29864",32,"self-employed","married","tertiary","no",189,"yes","no","unknown",6,"jun",106,2,-1,0,"unknown",0
"29865",42,"blue-collar","married","secondary","no",250,"yes","no","cellular",17,"apr",42,3,-1,0,"unknown",0
"29866",57,"management","divorced","secondary","no",23,"no","yes","telephone",25,"jul",330,1,-1,0,"unknown",0
"29867",55,"blue-collar","married","secondary","no",840,"yes","no","unknown",6,"may",310,2,-1,0,"unknown",0
"29868",29,"admin.","single","secondary","no",768,"yes","no","cellular",24,"jul",119,5,-1,0,"unknown",0
"29869",38,"management","divorced","tertiary","no",4425,"yes","no","unknown",30,"may",162,1,-1,0,"unknown",0
"29870",27,"blue-collar","married","secondary","no",1,"yes","no","cellular",17,"jul",259,1,-1,0,"unknown",0
"29871",45,"management","divorced","secondary","no",51,"yes","no","cellular",31,"jul",67,8,-1,0,"unknown",0
"29872",37,"management","married","tertiary","no",1330,"yes","no","unknown",13,"may",60,1,-1,0,"unknown",0
"29873",20,"student","single","primary","no",0,"no","no","cellular",2,"nov",69,4,182,4,"failure",0
"29874",46,"services","married","secondary","no",12,"no","no","cellular",26,"aug",225,3,-1,0,"unknown",0
"29875",38,"admin.","married","secondary","no",1,"no","no","unknown",6,"may",76,1,-1,0,"unknown",0
"29876",66,"management","married","unknown","no",2149,"yes","no","cellular",30,"nov",151,6,103,4,"other",0
"29877",38,"management","married","unknown","no",546,"yes","no","unknown",21,"may",264,2,-1,0,"unknown",0
"29878",37,"technician","single","tertiary","no",31,"yes","no","unknown",8,"may",72,1,-1,0,"unknown",0
"29879",49,"entrepreneur","married","tertiary","no",763,"no","no","cellular",21,"nov",129,4,-1,0,"unknown",0
"29880",25,"admin.","married","secondary","no",541,"yes","no","cellular",15,"may",607,1,344,4,"failure",0
"29881",44,"blue-collar","married","secondary","no",1944,"yes","no","unknown",14,"may",222,5,-1,0,"unknown",0
"29882",55,"admin.","married","secondary","no",865,"yes","no","cellular",27,"oct",96,1,111,3,"failure",0
"29883",30,"technician","single","secondary","no",126,"no","no","cellular",19,"aug",256,2,-1,0,"unknown",0
"29884",53,"admin.","married","secondary","no",578,"no","no","cellular",29,"aug",59,2,-1,0,"unknown",0
"29885",53,"blue-collar","married","secondary","no",3815,"no","no","telephone",20,"nov",75,2,149,3,"failure",0
"29886",24,"student","single","secondary","no",1809,"no","no","cellular",11,"oct",165,1,95,2,"success",1
"29887",46,"management","single","tertiary","no",-867,"yes","yes","unknown",21,"may",222,5,-1,0,"unknown",0
"29888",45,"admin.","married","secondary","no",204,"yes","no","cellular",3,"jun",224,2,-1,0,"unknown",1
"29889",30,"student","single","tertiary","no",34,"yes","no","unknown",6,"may",289,1,-1,0,"unknown",0
"29890",39,"blue-collar","married","primary","no",976,"yes","no","cellular",30,"jan",80,1,2,2,"other",0
"29891",27,"blue-collar","single","primary","no",0,"yes","no","unknown",16,"may",576,1,-1,0,"unknown",0
"29892",44,"blue-collar","divorced","secondary","no",-239,"yes","no","unknown",27,"may",111,3,-1,0,"unknown",0
"29893",48,"services","married","primary","no",717,"no","no","cellular",29,"jan",450,1,-1,0,"unknown",0
"29894",38,"blue-collar","married","primary","no",0,"yes","no","unknown",3,"jun",179,2,-1,0,"unknown",0
"29895",40,"services","married","secondary","no",2172,"yes","yes","unknown",13,"may",1386,1,-1,0,"unknown",0
"29896",49,"entrepreneur","married","secondary","no",1916,"no","yes","telephone",14,"jul",281,3,-1,0,"unknown",0
"29897",30,"blue-collar","single","secondary","no",18,"no","no","unknown",9,"may",395,1,-1,0,"unknown",0
"29898",37,"management","married","tertiary","no",223,"no","no","unknown",18,"jun",24,10,-1,0,"unknown",0
"29899",36,"management","single","tertiary","no",4,"yes","no","cellular",7,"may",855,2,342,1,"failure",1
"29900",28,"admin.","married","secondary","no",5,"yes","no","cellular",18,"jul",121,1,-1,0,"unknown",0
"29901",39,"management","married","tertiary","no",1836,"no","no","cellular",6,"aug",902,3,-1,0,"unknown",1
"29902",19,"student","single","primary","no",103,"no","no","cellular",10,"jul",104,2,-1,0,"unknown",1
"29903",35,"housemaid","married","tertiary","no",20,"yes","yes","cellular",17,"jul",505,3,-1,0,"unknown",0
"29904",40,"blue-collar","single","primary","no",1530,"yes","no","cellular",20,"apr",8,3,315,1,"failure",0
"29905",37,"management","single","tertiary","no",614,"yes","no","unknown",30,"may",371,2,-1,0,"unknown",0
"29906",65,"retired","married","secondary","no",3409,"no","no","cellular",15,"feb",92,2,-1,0,"unknown",0
"29907",30,"blue-collar","single","primary","no",71,"yes","no","unknown",19,"may",122,6,-1,0,"unknown",0
"29908",56,"retired","married","secondary","no",4577,"no","no","cellular",29,"aug",133,2,-1,0,"unknown",0
"29909",37,"services","divorced","secondary","no",726,"yes","no","cellular",5,"may",136,2,362,2,"other",0
"29910",38,"technician","married","secondary","yes",9,"yes","no","unknown",9,"may",129,3,-1,0,"unknown",0
"29911",25,"student","single","primary","no",373,"yes","no","cellular",11,"may",819,2,-1,0,"unknown",1
"29912",57,"self-employed","married","secondary","no",380,"no","no","cellular",18,"nov",878,2,-1,0,"unknown",0
"29913",32,"blue-collar","married","primary","no",50,"yes","no","cellular",13,"may",275,1,370,2,"failure",0
"29914",30,"technician","divorced","secondary","no",0,"no","no","cellular",21,"jul",101,1,-1,0,"unknown",0
"29915",33,"admin.","married","secondary","no",2,"yes","no","unknown",20,"may",201,1,-1,0,"unknown",0
"29916",48,"admin.","single","secondary","no",3531,"yes","no","cellular",20,"apr",81,2,287,6,"failure",0
"29917",26,"services","single","secondary","no",209,"yes","no","cellular",22,"jul",319,2,-1,0,"unknown",0
"29918",62,"retired","married","primary","no",0,"no","no","telephone",15,"oct",280,1,-1,0,"unknown",0
"29919",43,"entrepreneur","married","tertiary","no",5506,"no","yes","unknown",6,"jun",141,1,-1,0,"unknown",0
"29920",36,"blue-collar","married","secondary","no",536,"yes","no","cellular",8,"apr",274,3,-1,0,"unknown",1
"29921",51,"blue-collar","married","secondary","no",362,"yes","yes","cellular",4,"feb",318,3,-1,0,"unknown",0
"29922",43,"blue-collar","married","primary","no",714,"yes","no","cellular",18,"may",16,6,362,28,"failure",0
"29923",39,"blue-collar","married","secondary","no",300,"yes","no","cellular",14,"may",506,1,-1,0,"unknown",0
"29924",51,"blue-collar","married","primary","no",3844,"no","no","cellular",15,"mar",195,2,215,1,"other",0
"29925",41,"student","single","secondary","no",595,"yes","no","unknown",18,"sep",22,1,107,2,"success",0
"29926",28,"management","single","tertiary","no",0,"no","no","telephone",27,"may",198,2,-1,0,"unknown",0
